a_state_code,a_state_name,b_state_code,b_state_name,b_county_fips,b_county_name,inflow,outflow,net_migration
37,North Carolina,37,North Carolina,47,Columbus County,1984,2142,-158
37,North Carolina,37,North Carolina,49,Craven County,4142,4199,-57
37,North Carolina,37,North Carolina,51,Cumberland County,11603,7697,3906
37,North Carolina,37,North Carolina,53,Currituck County,761,519,242
37,North Carolina,37,North Carolina,55,Dare County,1279,576,703
37,North Carolina,37,North Carolina,57,Davidson County,6642,6340,302
37,North Carolina,37,North Carolina,59,Davie County,1391,1945,-554
37,North Carolina,37,North Carolina,61,Duplin County,2443,1983,460
37,North Carolina,37,North Carolina,63,Durham County,14073,13899,174
37,North Carolina,37,North Carolina,65,Edgecombe County,3382,1850,1532
37,North Carolina,37,North Carolina,67,Forsyth County,12181,11749,432
37,North Carolina,37,North Carolina,69,Franklin County,2319,3221,-902
37,North Carolina,37,North Carolina,71,Gaston County,6083,6899,-816
37,North Carolina,37,North Carolina,73,Gates County,401,97,304
37,North Carolina,37,North Carolina,75,Graham County,135,62,73
37,North Carolina,37,North Carolina,77,Granville County,2685,2979,-294
37,North Carolina,37,North Carolina,79,Greene County,1251,2105,-854
37,North Carolina,37,North Carolina,81,Guilford County,18269,16401,1868
37,North Carolina,37,North Carolina,83,Halifax County,1572,1796,-224
37,North Carolina,37,North Carolina,85,Harnett County,7041,7488,-447
37,North Carolina,37,North Carolina,87,Haywood County,1654,2056,-402
37,North Carolina,37,North Carolina,89,Henderson County,2581,3250,-669
37,North Carolina,37,North Carolina,91,Hertford County,945,1292,-347
37,North Carolina,37,North Carolina,93,Hoke County,2277,3821,-1544
37,North Carolina,37,North Carolina,95,Hyde County,306,465,-159
37,North Carolina,37,North Carolina,97,Iredell County,5409,4736,673
37,North Carolina,37,North Carolina,99,Jackson County,1727,3396,-1669
37,North Carolina,37,North Carolina,101,Johnston County,8131,7193,938
37,North Carolina,37,North Carolina,103,Jones County,588,459,129
37,North Carolina,37,North Carolina,105,Lee County,2384,2026,358
37,North Carolina,37,North Carolina,107,Lenoir County,2768,1743,1025
37,North Carolina,37,North Carolina,109,Lincoln County,3621,2388,1233
37,North Carolina,37,North Carolina,111,McDowell County,1249,1006,243
37,North Carolina,37,North Carolina,113,Macon County,815,446,369
37,North Carolina,37,North Carolina,115,Madison County,760,1131,-371
37,North Carolina,37,North Carolina,117,Martin County,427,532,-105
37,North Carolina,37,North Carolina,119,Mecklenburg County,29963,25890,4073
37,North Carolina,37,North Carolina,121,Mitchell County,872,614,258
37,North Carolina,37,North Carolina,123,Montgomery County,1075,1369,-294
37,North Carolina,37,North Carolina,125,Moore County,2553,2469,84
37,North Carolina,37,North Carolina,127,Nash County,5058,5089,-31
37,North Carolina,37,North Carolina,129,New Hanover County,9118,10810,-1692
37,North Carolina,37,North Carolina,131,Northampton County,1399,1339,60
37,North Carolina,37,North Carolina,133,Onslow County,5636,5900,-264
37,North Carolina,37,North Carolina,135,Orange County,9456,10262,-806
37,North Carolina,37,North Carolina,137,Pamlico County,671,904,-233
37,North Carolina,37,North Carolina,139,Pasquotank County,1588,1976,-388
37,North Carolina,37,North Carolina,141,Pender County,2707,3815,-1108
37,North Carolina,37,North Carolina,143,Perquimans County,618,236,382
37,North Carolina,37,North Carolina,145,Person County,1149,960,189
37,North Carolina,37,North Carolina,147,Pitt County,7796,12021,-4225
37,North Carolina,37,North Carolina,149,Polk County,507,618,-111
37,North Carolina,37,North Carolina,151,Randolph County,4833,4693,140
37,North Carolina,37,North Carolina,153,Richmond County,2067,1453,614
37,North Carolina,37,North Carolina,155,Robeson County,4189,2968,1221
37,North Carolina,37,North Carolina,157,Rockingham County,1881,2133,-252
37,North Carolina,37,North Carolina,159,Rowan County,4948,5402,-454
37,North Carolina,37,North Carolina,161,Rutherford County,1323,1370,-47
37,North Carolina,37,North Carolina,163,Sampson County,1966,3159,-1193
37,North Carolina,37,North Carolina,165,Scotland County,1576,1729,-153
37,North Carolina,37,North Carolina,167,Stanly County,2078,2101,-23
37,North Carolina,37,North Carolina,169,Stokes County,1598,828,770
37,North Carolina,37,North Carolina,171,Surry County,1721,1408,313
37,North Carolina,37,North Carolina,173,Swain County,589,415,174
37,North Carolina,37,North Carolina,175,Transylvania County,593,1071,-478
37,North Carolina,37,North Carolina,177,Tyrrell County,370,560,-190
37,North Carolina,37,North Carolina,179,Union County,7664,7610,54
37,North Carolina,37,North Carolina,181,Vance County,1503,1370,133
37,North Carolina,37,North Carolina,183,Wake County,31102,32204,-1102
37,North Carolina,37,North Carolina,185,Warren County,1318,1103,215
37,North Carolina,37,North Carolina,187,Washington County,379,155,224
37,North Carolina,37,North Carolina,189,Watauga County,2821,5776,-2955
37,North Carolina,37,North Carolina,191,Wayne County,4254,4653,-399
37,North Carolina,37,North Carolina,193,Wilkes County,1618,1685,-67
37,North Carolina,37,North Carolina,195,Wilson County,3018,1977,1041
37,North Carolina,37,North Carolina,197,Yadkin County,1212,1438,-226
37,North Carolina,37,North Carolina,199,Yancey County,872,498,374
37,North Carolina,38,North Dakota,7,Billings County,0,9,-9
37,North Carolina,38,North Dakota,15,Burleigh County,26,0,26
37,North Carolina,38,North Dakota,17,Cass County,89,40,49
37,North Carolina,38,North Dakota,23,Divide County,20,0,20
37,North Carolina,38,North Dakota,35,Grand Forks County,70,0,70
37,North Carolina,38,North Dakota,37,Grant County,13,0,13
37,North Carolina,38,North Dakota,53,McKenzie County,12,0,12
37,North Carolina,38,North Dakota,59,Morton County,92,0,92
37,North Carolina,38,North Dakota,61,Mountrail County,11,14,-3
37,North Carolina,38,North Dakota,63,Nelson County,0,1,-1
37,North Carolina,38,North Dakota,89,Stark County,128,81,47
37,North Carolina,38,North Dakota,101,Ward County,49,0,49
37,North Carolina,39,Ohio,3,Allen County,109,63,46
37,North Carolina,39,Ohio,5,Ashland County,0,2,-2
37,North Carolina,39,Ohio,7,Ashtabula County,0,81,-81
37,North Carolina,39,Ohio,9,Athens County,55,91,-36
37,North Carolina,39,Ohio,11,Auglaize County,46,0,46
37,North Carolina,39,Ohio,13,Belmont County,44,29,15
37,North Carolina,39,Ohio,15,Brown County,36,0,36
37,North Carolina,39,Ohio,17,Butler County,295,250,45
37,North Carolina,39,Ohio,19,Carroll County,0,23,-23
37,North Carolina,39,Ohio,21,Champaign County,9,34,-25
37,North Carolina,39,Ohio,23,Clark County,131,143,-12
37,North Carolina,39,Ohio,25,Clermont County,225,135,90
37,North Carolina,39,Ohio,27,Clinton County,124,100,24
37,North Carolina,39,Ohio,29,Columbiana County,98,20,78
37,North Carolina,39,Ohio,31,Coshocton County,51,9,42
37,North Carolina,39,Ohio,33,Crawford County,55,17,38
37,North Carolina,39,Ohio,35,Cuyahoga County,1066,672,394
37,North Carolina,39,Ohio,37,Darke County,71,29,42
37,North Carolina,39,Ohio,41,Delaware County,345,223,122
37,North Carolina,39,Ohio,43,Erie County,17,25,-8
37,North Carolina,39,Ohio,45,Fairfield County,147,303,-156
37,North Carolina,39,Ohio,47,Fayette County,0,18,-18
37,North Carolina,39,Ohio,49,Franklin County,1330,1915,-585
37,North Carolina,39,Ohio,51,Fulton County,28,0,28
37,North Carolina,39,Ohio,55,Geauga County,142,145,-3
37,North Carolina,39,Ohio,57,Greene County,165,157,8
37,North Carolina,39,Ohio,59,Guernsey County,0,14,-14
37,North Carolina,39,Ohio,61,Hamilton County,638,434,204
37,North Carolina,39,Ohio,63,Hancock County,26,13,13
37,North Carolina,39,Ohio,65,Hardin County,0,16,-16
37,North Carolina,39,Ohio,67,Harrison County,0,29,-29
37,North Carolina,39,Ohio,69,Henry County,102,2,100
37,North Carolina,39,Ohio,71,Highland County,28,0,28
37,North Carolina,39,Ohio,75,Holmes County,0,2,-2
37,North Carolina,39,Ohio,77,Huron County,26,7,19
37,North Carolina,39,Ohio,81,Jefferson County,3,123,-120
37,North Carolina,39,Ohio,83,Knox County,23,159,-136
37,North Carolina,39,Ohio,85,Lake County,204,0,204
37,North Carolina,39,Ohio,87,Lawrence County,37,56,-19
37,North Carolina,39,Ohio,89,Licking County,213,306,-93
37,North Carolina,39,Ohio,91,Logan County,0,35,-35
37,North Carolina,39,Ohio,93,Lorain County,96,64,32
37,North Carolina,39,Ohio,95,Lucas County,209,209,0
37,North Carolina,39,Ohio,97,Madison County,57,3,54
37,North Carolina,39,Ohio,99,Mahoning County,104,254,-150
37,North Carolina,39,Ohio,101,Marion County,0,11,-11
37,North Carolina,39,Ohio,103,Medina County,108,75,33
37,North Carolina,39,Ohio,105,Meigs County,12,0,12
37,North Carolina,39,Ohio,107,Mercer County,11,0,11
37,North Carolina,39,Ohio,109,Miami County,15,23,-8
37,North Carolina,39,Ohio,111,Monroe County,165,0,165
37,North Carolina,39,Ohio,113,Montgomery County,451,457,-6
37,North Carolina,39,Ohio,115,Morgan County,7,17,-10
37,North Carolina,39,Ohio,117,Morrow County,59,0,59
37,North Carolina,39,Ohio,119,Muskingum County,59,0,59
37,North Carolina,39,Ohio,123,Ottawa County,0,12,-12
37,North Carolina,39,Ohio,127,Perry County,0,71,-71
37,North Carolina,39,Ohio,129,Pickaway County,0,12,-12
37,North Carolina,39,Ohio,133,Portage County,155,62,93
37,North Carolina,39,Ohio,135,Preble County,95,0,95
37,North Carolina,39,Ohio,139,Richland County,12,39,-27
37,North Carolina,39,Ohio,141,Ross County,86,0,86
37,North Carolina,39,Ohio,143,Sandusky County,38,9,29
37,North Carolina,39,Ohio,145,Scioto County,97,25,72
37,North Carolina,39,Ohio,147,Seneca County,0,14,-14
37,North Carolina,39,Ohio,149,Shelby County,0,16,-16
37,North Carolina,39,Ohio,151,Stark County,445,112,333
37,North Carolina,39,Ohio,153,Summit County,640,42,598
37,North Carolina,39,Ohio,155,Trumbull County,244,153,91
37,North Carolina,39,Ohio,157,Tuscarawas County,0,170,-170
37,North Carolina,39,Ohio,159,Union County,82,9,73
37,North Carolina,39,Ohio,161,Van Wert County,74,4,70
37,North Carolina,39,Ohio,165,Warren County,299,775,-476
37,North Carolina,39,Ohio,167,Washington County,7,76,-69
37,North Carolina,39,Ohio,169,Wayne County,198,25,173
37,North Carolina,39,Ohio,171,Williams County,0,44,-44
37,North Carolina,39,Ohio,173,Wood County,25,11,14
37,North Carolina,4,Arizona,1,Apache County,0,23,-23
37,North Carolina,4,Arizona,3,Cochise County,464,143,321
37,North Carolina,4,Arizona,5,Coconino County,15,48,-33
37,North Carolina,4,Arizona,7,Gila County,42,0,42
37,North Carolina,4,Arizona,9,Graham County,56,0,56
37,North Carolina,4,Arizona,11,Greenlee County,0,24,-24
37,North Carolina,4,Arizona,13,Maricopa County,2452,2232,220
37,North Carolina,4,Arizona,15,Mohave County,57,117,-60
37,North Carolina,4,Arizona,17,Navajo County,33,0,33
37,North Carolina,4,Arizona,19,Pima County,709,494,215
37,North Carolina,4,Arizona,21,Pinal County,447,199,248
37,North Carolina,4,Arizona,23,Santa Cruz County,30,56,-26
37,North Carolina,4,Arizona,25,Yavapai County,99,141,-42
37,North Carolina,4,Arizona,27,Yuma County,278,405,-127
37,North Carolina,40,Oklahoma,1,Adair County,0,7,-7
37,North Carolina,40,Oklahoma,9,Beckham County,6,0,6
37,North Carolina,40,Oklahoma,11,Blaine County,0,6,-6
37,North Carolina,40,Oklahoma,13,Bryan County,8,0,8
37,North Carolina,40,Oklahoma,15,Caddo County,0,31,-31
37,North Carolina,40,Oklahoma,17,Canadian County,34,76,-42
37,North Carolina,40,Oklahoma,19,Carter County,31,67,-36
37,North Carolina,40,Oklahoma,21,Cherokee County,15,13,2
37,North Carolina,40,Oklahoma,27,Cleveland County,52,107,-55
37,North Carolina,40,Oklahoma,31,Comanche County,468,764,-296
37,North Carolina,40,Oklahoma,41,Delaware County,0,7,-7
37,North Carolina,40,Oklahoma,47,Garfield County,7,0,7
37,North Carolina,40,Oklahoma,51,Grady County,0,11,-11
37,North Carolina,40,Oklahoma,61,Haskell County,6,0,6
37,North Carolina,40,Oklahoma,65,Jackson County,43,25,18
37,North Carolina,40,Oklahoma,71,Kay County,9,3,6
37,North Carolina,40,Oklahoma,75,Kiowa County,10,0,10
37,North Carolina,40,Oklahoma,77,Latimer County,0,5,-5
37,North Carolina,40,Oklahoma,79,Le Flore County,0,5,-5
37,North Carolina,40,Oklahoma,81,Lincoln County,38,0,38
37,North Carolina,40,Oklahoma,83,Logan County,0,35,-35
37,North Carolina,40,Oklahoma,87,McClain County,0,7,-7
37,North Carolina,40,Oklahoma,89,McCurtain County,15,0,15
37,North Carolina,40,Oklahoma,91,McIntosh County,0,11,-11
37,North Carolina,40,Oklahoma,97,Mayes County,0,4,-4
37,North Carolina,40,Oklahoma,101,Muskogee County,0,12,-12
37,North Carolina,40,Oklahoma,103,Noble County,1,0,1
37,North Carolina,40,Oklahoma,107,Okfuskee County,0,8,-8
37,North Carolina,40,Oklahoma,109,Oklahoma County,212,258,-46
37,North Carolina,40,Oklahoma,111,Okmulgee County,0,7,-7
37,North Carolina,40,Oklahoma,113,Osage County,4,0,4
37,North Carolina,40,Oklahoma,119,Payne County,190,5,185
37,North Carolina,40,Oklahoma,121,Pittsburg County,0,24,-24
37,North Carolina,40,Oklahoma,123,Pontotoc County,10,0,10
37,North Carolina,40,Oklahoma,125,Pottawatomie County,15,9,6
37,North Carolina,40,Oklahoma,131,Rogers County,16,9,7
37,North Carolina,40,Oklahoma,135,Sequoyah County,12,0,12
37,North Carolina,40,Oklahoma,137,Stephens County,0,27,-27
37,North Carolina,40,Oklahoma,139,Texas County,16,0,16
37,North Carolina,40,Oklahoma,143,Tulsa County,273,342,-69
37,North Carolina,40,Oklahoma,145,Wagoner County,82,14,68
37,North Carolina,40,Oklahoma,149,Washita County,0,16,-16
37,North Carolina,41,Oregon,3,Benton County,51,109,-58
37,North Carolina,41,Oregon,5,Clackamas County,64,41,23
37,North Carolina,41,Oregon,7,Clatsop County,13,26,-13
37,North Carolina,41,Oregon,9,Columbia County,0,12,-12
37,North Carolina,41,Oregon,11,Coos County,5,64,-59
37,North Carolina,41,Oregon,17,Deschutes County,56,159,-103
37,North Carolina,41,Oregon,19,Douglas County,0,13,-13
37,North Carolina,41,Oregon,27,Hood River County,34,0,34
37,North Carolina,41,Oregon,29,Jackson County,80,110,-30
37,North Carolina,41,Oregon,31,Jefferson County,0,4,-4
37,North Carolina,41,Oregon,33,Josephine County,50,38,12
37,North Carolina,41,Oregon,35,Klamath County,0,36,-36
37,North Carolina,41,Oregon,39,Lane County,243,148,95
37,North Carolina,41,Oregon,41,Lincoln County,0,1,-1
37,North Carolina,41,Oregon,43,Linn County,28,20,8
37,North Carolina,41,Oregon,47,Marion County,0,13,-13
37,North Carolina,41,Oregon,51,Multnomah County,452,306,146
37,North Carolina,41,Oregon,53,Polk County,1,0,1
37,North Carolina,41,Oregon,59,Umatilla County,0,18,-18
37,North Carolina,41,Oregon,61,Union County,0,10,-10
37,North Carolina,41,Oregon,65,Wasco County,0,19,-19
37,North Carolina,41,Oregon,67,Washington County,222,223,-1
37,North Carolina,41,Oregon,71,Yamhill County,0,154,-154
37,North Carolina,42,Pennsylvania,1,Adams County,73,154,-81
37,North Carolina,42,Pennsylvania,3,Allegheny County,1539,1504,35
37,North Carolina,42,Pennsylvania,5,Armstrong County,0,51,-51
37,North Carolina,42,Pennsylvania,7,Beaver County,169,173,-4
37,North Carolina,42,Pennsylvania,9,Bedford County,0,48,-48
37,North Carolina,42,Pennsylvania,11,Berks County,267,130,137
37,North Carolina,42,Pennsylvania,13,Blair County,223,18,205
37,North Carolina,42,Pennsylvania,15,Bradford County,30,17,13
37,North Carolina,42,Pennsylvania,17,Bucks County,762,168,594
37,North Carolina,42,Pennsylvania,19,Butler County,171,220,-49
37,North Carolina,42,Pennsylvania,21,Cambria County,68,154,-86
37,North Carolina,42,Pennsylvania,25,Carbon County,23,0,23
37,North Carolina,42,Pennsylvania,27,Centre County,182,91,91
37,North Carolina,42,Pennsylvania,29,Chester County,835,393,442
37,North Carolina,42,Pennsylvania,31,Clarion County,47,1,46
37,North Carolina,42,Pennsylvania,33,Clearfield County,37,14,23
37,North Carolina,42,Pennsylvania,35,Clinton County,49,0,49
37,North Carolina,42,Pennsylvania,37,Columbia County,65,62,3
37,North Carolina,42,Pennsylvania,39,Crawford County,64,100,-36
37,North Carolina,42,Pennsylvania,41,Cumberland County,275,159,116
37,North Carolina,42,Pennsylvania,43,Dauphin County,405,126,279
37,North Carolina,42,Pennsylvania,45,Delaware County,412,461,-49
37,North Carolina,42,Pennsylvania,47,Elk County,0,8,-8
37,North Carolina,42,Pennsylvania,49,Erie County,428,164,264
37,North Carolina,42,Pennsylvania,51,Fayette County,32,30,2
37,North Carolina,42,Pennsylvania,53,Forest County,26,0,26
37,North Carolina,42,Pennsylvania,55,Franklin County,144,250,-106
37,North Carolina,42,Pennsylvania,59,Greene County,74,84,-10
37,North Carolina,42,Pennsylvania,61,Huntingdon County,66,12,54
37,North Carolina,42,Pennsylvania,63,Indiana County,138,137,1
37,North Carolina,42,Pennsylvania,65,Jefferson County,49,4,45
37,North Carolina,42,Pennsylvania,67,Juniata County,21,0,21
37,North Carolina,42,Pennsylvania,69,Lackawanna County,144,139,5
37,North Carolina,42,Pennsylvania,71,Lancaster County,402,281,121
37,North Carolina,42,Pennsylvania,73,Lawrence County,166,15,151
37,North Carolina,42,Pennsylvania,75,Lebanon County,134,40,94
37,North Carolina,42,Pennsylvania,77,Lehigh County,463,166,297
37,North Carolina,42,Pennsylvania,79,Luzerne County,463,25,438
37,North Carolina,42,Pennsylvania,81,Lycoming County,92,115,-23
37,North Carolina,42,Pennsylvania,83,McKean County,15,64,-49
37,North Carolina,42,Pennsylvania,85,Mercer County,78,26,52
37,North Carolina,42,Pennsylvania,87,Mifflin County,37,0,37
37,North Carolina,42,Pennsylvania,89,Monroe County,265,42,223
37,North Carolina,42,Pennsylvania,91,Montgomery County,318,444,-126
37,North Carolina,42,Pennsylvania,93,Montour County,0,11,-11
37,North Carolina,42,Pennsylvania,95,Northampton County,374,132,242
37,North Carolina,42,Pennsylvania,97,Northumberland County,108,5,103
37,North Carolina,42,Pennsylvania,99,Perry County,9,12,-3
37,North Carolina,42,Pennsylvania,101,Philadelphia County,1156,1081,75
37,North Carolina,42,Pennsylvania,103,Pike County,117,10,107
37,North Carolina,42,Pennsylvania,105,Potter County,19,9,10
37,North Carolina,42,Pennsylvania,107,Schuylkill County,62,5,57
37,North Carolina,42,Pennsylvania,109,Snyder County,78,6,72
37,North Carolina,42,Pennsylvania,111,Somerset County,26,14,12
37,North Carolina,42,Pennsylvania,115,Susquehanna County,97,35,62
37,North Carolina,42,Pennsylvania,117,Tioga County,30,7,23
37,North Carolina,42,Pennsylvania,119,Union County,52,25,27
37,North Carolina,42,Pennsylvania,121,Venango County,101,40,61
37,North Carolina,42,Pennsylvania,123,Warren County,16,18,-2
37,North Carolina,42,Pennsylvania,125,Washington County,197,163,34
37,North Carolina,42,Pennsylvania,127,Wayne County,69,61,8
37,North Carolina,42,Pennsylvania,129,Westmoreland County,356,230,126
37,North Carolina,42,Pennsylvania,131,Wyoming County,53,12,41
37,North Carolina,42,Pennsylvania,133,York County,462,273,189
37,North Carolina,44,Rhode Island,1,Bristol County,29,0,29
37,North Carolina,44,Rhode Island,3,Kent County,97,243,-146
37,North Carolina,44,Rhode Island,5,Newport County,191,201,-10
37,North Carolina,44,Rhode Island,7,Providence County,309,328,-19
37,North Carolina,44,Rhode Island,9,Washington County,173,185,-12
37,North Carolina,45,South Carolina,1,Abbeville County,75,39,36
37,North Carolina,45,South Carolina,3,Aiken County,636,582,54
37,North Carolina,45,South Carolina,5,Allendale County,57,53,4
37,North Carolina,45,South Carolina,7,Anderson County,609,643,-34
37,North Carolina,45,South Carolina,9,Bamberg County,21,32,-11
37,North Carolina,45,South Carolina,11,Barnwell County,0,42,-42
37,North Carolina,45,South Carolina,13,Beaufort County,1865,2184,-319
37,North Carolina,45,South Carolina,15,Berkeley County,773,642,131
37,North Carolina,45,South Carolina,17,Calhoun County,61,30,31
37,North Carolina,45,South Carolina,19,Charleston County,1527,1407,120
37,North Carolina,45,South Carolina,21,Cherokee County,464,286,178
37,North Carolina,45,South Carolina,23,Chester County,96,34,62
37,North Carolina,45,South Carolina,25,Chesterfield County,521,465,56
37,North Carolina,45,South Carolina,27,Clarendon County,231,54,177
37,North Carolina,45,South Carolina,29,Colleton County,0,66,-66
37,North Carolina,45,South Carolina,31,Darlington County,172,116,56
37,North Carolina,45,South Carolina,33,Dillon County,129,114,15
37,North Carolina,45,South Carolina,35,Dorchester County,472,506,-34
37,North Carolina,45,South Carolina,37,Edgefield County,32,82,-50
37,North Carolina,45,South Carolina,39,Fairfield County,162,34,128
37,North Carolina,45,South Carolina,41,Florence County,750,161,589
37,North Carolina,45,South Carolina,43,Georgetown County,265,232,33
37,North Carolina,45,South Carolina,45,Greenville County,2157,2777,-620
37,North Carolina,45,South Carolina,47,Greenwood County,124,176,-52
37,North Carolina,45,South Carolina,49,Hampton County,19,13,6
37,North Carolina,45,South Carolina,51,Horry County,2623,3621,-998
37,North Carolina,45,South Carolina,53,Jasper County,37,166,-129
37,North Carolina,45,South Carolina,55,Kershaw County,130,213,-83
37,North Carolina,45,South Carolina,57,Lancaster County,1334,1185,149
37,North Carolina,45,South Carolina,59,Laurens County,155,571,-416
37,North Carolina,45,South Carolina,61,Lee County,43,12,31
37,North Carolina,45,South Carolina,63,Lexington County,1101,870,231
37,North Carolina,45,South Carolina,65,McCormick County,11,32,-21
37,North Carolina,45,South Carolina,67,Marion County,133,75,58
37,North Carolina,45,South Carolina,69,Marlboro County,476,256,220
37,North Carolina,45,South Carolina,71,Newberry County,26,153,-127
37,North Carolina,45,South Carolina,73,Oconee County,117,373,-256
37,North Carolina,45,South Carolina,75,Orangeburg County,147,112,35
37,North Carolina,45,South Carolina,77,Pickens County,464,1124,-660
37,North Carolina,45,South Carolina,79,Richland County,3086,2907,179
37,North Carolina,45,South Carolina,81,Saluda County,0,54,-54
37,North Carolina,45,South Carolina,83,Spartanburg County,1546,1652,-106
37,North Carolina,45,South Carolina,85,Sumter County,670,227,443
37,North Carolina,45,South Carolina,87,Union County,24,4,20
37,North Carolina,45,South Carolina,89,Williamsburg County,35,29,6
37,North Carolina,45,South Carolina,91,York County,3493,4806,-1313
37,North Carolina,46,South Dakota,13,Brown County,0,4,-4
37,North Carolina,46,South Dakota,47,Fall River County,0,8,-8
37,North Carolina,46,South Dakota,57,Hamlin County,0,1,-1
37,North Carolina,46,South Dakota,61,Hanson County,0,1,-1
37,North Carolina,46,South Dakota,71,Jackson County,0,3,-3
37,North Carolina,46,South Dakota,77,Kingsbury County,0,3,-3
37,North Carolina,46,South Dakota,81,Lawrence County,24,0,24
37,North Carolina,46,South Dakota,83,Lincoln County,17,0,17
37,North Carolina,46,South Dakota,87,McCook County,0,2,-2
37,North Carolina,46,South Dakota,93,Meade County,0,18,-18
37,North Carolina,46,South Dakota,99,Minnehaha County,324,126,198
37,North Carolina,46,South Dakota,102,Oglala Lakota County,17,0,17
37,North Carolina,46,South Dakota,103,Pennington County,154,39,115
37,North Carolina,46,South Dakota,125,Turner County,0,9,-9
37,North Carolina,46,South Dakota,127,Union County,59,0,59
37,North Carolina,46,South Dakota,135,Yankton County,0,58,-58
37,North Carolina,47,Tennessee,1,Anderson County,142,43,99
37,North Carolina,47,Tennessee,3,Bedford County,28,0,28
37,North Carolina,47,Tennessee,9,Blount County,237,79,158
37,North Carolina,47,Tennessee,11,Bradley County,164,139,25
37,North Carolina,47,Tennessee,13,Campbell County,0,41,-41
37,North Carolina,47,Tennessee,17,Carroll County,9,24,-15
37,North Carolina,47,Tennessee,19,Carter County,56,181,-125
37,North Carolina,47,Tennessee,21,Cheatham County,49,0,49
37,North Carolina,47,Tennessee,23,Chester County,0,5,-5
37,North Carolina,47,Tennessee,25,Claiborne County,7,36,-29
37,North Carolina,47,Tennessee,29,Cocke County,17,6,11
37,North Carolina,47,Tennessee,31,Coffee County,39,0,39
37,North Carolina,47,Tennessee,33,Crockett County,59,17,42
37,North Carolina,47,Tennessee,35,Cumberland County,22,41,-19
37,North Carolina,47,Tennessee,37,Davidson County,653,1508,-855
37,North Carolina,47,Tennessee,43,Dickson County,16,13,3
37,North Carolina,47,Tennessee,47,Fayette County,3,0,3
37,North Carolina,47,Tennessee,51,Franklin County,12,52,-40
37,North Carolina,47,Tennessee,53,Gibson County,0,77,-77
37,North Carolina,47,Tennessee,55,Giles County,17,4,13
37,North Carolina,47,Tennessee,57,Grainger County,0,40,-40
37,North Carolina,47,Tennessee,59,Greene County,237,131,106
37,North Carolina,47,Tennessee,61,Grundy County,23,0,23
37,North Carolina,47,Tennessee,63,Hamblen County,162,161,1
37,North Carolina,47,Tennessee,65,Hamilton County,487,693,-206
37,North Carolina,47,Tennessee,71,Hardin County,0,34,-34
37,North Carolina,47,Tennessee,73,Hawkins County,140,167,-27
37,North Carolina,47,Tennessee,77,Henderson County,11,0,11
37,North Carolina,47,Tennessee,79,Henry County,62,68,-6
37,North Carolina,47,Tennessee,81,Hickman County,0,9,-9
37,North Carolina,47,Tennessee,83,Houston County,0,18,-18
37,North Carolina,47,Tennessee,87,Jackson County,0,12,-12
37,North Carolina,47,Tennessee,89,Jefferson County,37,89,-52
37,North Carolina,47,Tennessee,91,Johnson County,74,97,-23
37,North Carolina,47,Tennessee,93,Knox County,807,1301,-494
37,North Carolina,47,Tennessee,97,Lauderdale County,0,7,-7
37,North Carolina,47,Tennessee,99,Lawrence County,44,0,44
37,North Carolina,47,Tennessee,101,Lewis County,0,3,-3
37,North Carolina,47,Tennessee,105,Loudon County,16,249,-233
37,North Carolina,47,Tennessee,107,McMinn County,37,55,-18
37,North Carolina,47,Tennessee,111,Macon County,13,9,4
37,North Carolina,47,Tennessee,113,Madison County,28,46,-18
37,North Carolina,47,Tennessee,115,Marion County,18,31,-13
37,North Carolina,47,Tennessee,117,Marshall County,148,22,126
37,North Carolina,47,Tennessee,119,Maury County,43,0,43
37,North Carolina,47,Tennessee,121,Meigs County,96,20,76
37,North Carolina,47,Tennessee,123,Monroe County,155,33,122
37,North Carolina,47,Tennessee,125,Montgomery County,601,1053,-452
37,North Carolina,47,Tennessee,131,Obion County,0,4,-4
37,North Carolina,47,Tennessee,133,Overton County,75,2,73
37,North Carolina,47,Tennessee,139,Polk County,0,1,-1
37,North Carolina,47,Tennessee,141,Putnam County,29,80,-51
37,North Carolina,47,Tennessee,143,Rhea County,32,0,32
37,North Carolina,47,Tennessee,147,Robertson County,68,1,67
37,North Carolina,47,Tennessee,149,Rutherford County,218,244,-26
37,North Carolina,47,Tennessee,151,Scott County,17,0,17
37,North Carolina,47,Tennessee,153,Sequatchie County,9,24,-15
37,North Carolina,47,Tennessee,155,Sevier County,176,129,47
37,North Carolina,47,Tennessee,157,Shelby County,1061,910,151
37,North Carolina,47,Tennessee,159,Smith County,12,7,5
37,North Carolina,47,Tennessee,163,Sullivan County,307,455,-148
37,North Carolina,47,Tennessee,165,Sumner County,107,206,-99
37,North Carolina,47,Tennessee,167,Tipton County,0,25,-25
37,North Carolina,47,Tennessee,171,Unicoi County,94,273,-179
37,North Carolina,47,Tennessee,173,Union County,14,0,14
37,North Carolina,47,Tennessee,179,Washington County,552,464,88
37,North Carolina,47,Tennessee,181,Wayne County,0,19,-19
37,North Carolina,47,Tennessee,183,Weakley County,0,16,-16
37,North Carolina,47,Tennessee,187,Williamson County,86,490,-404
37,North Carolina,47,Tennessee,189,Wilson County,70,96,-26
37,North Carolina,48,Texas,5,Angelina County,0,27,-27
37,North Carolina,48,Texas,9,Archer County,16,0,16
37,North Carolina,48,Texas,15,Austin County,13,0,13
37,North Carolina,48,Texas,21,Bastrop County,61,270,-209
